name,price,description,sustainability_features,rating_x,number_of_reviews,product_page_url,product_id,url,rating_y,author,date,content
"YITAHOME 100 Gallon Large Resin Deck Box Outdoor Storage Boxes for Patio Furniture, Outdoor Cushions, Garden Tools and Pool Supplies-Waterproof,Lockable (Black)",118.86,"EXTRA LARGE SPACE- Our outdoor storage box has a storage capacity of 100 gallons and total dimensions of 47.6""L x 21.2""W x 24.8""H.
HIGHLY DURABLE- Structured with waterproof poly resin that prevents fading and rusting; Will keep your box’s shiny new look for years to come.
VERSATILE STORAGE- Can be used indoors or outdoors to store patio furniture cushions, gardening tools, outdoor supplies, and pool accessories; Lockable lid safely protects your items.
FUNCTIONAL DESIGN- The lid flips open for easy access to your items; Designed with ergonomic side handles so it’s easy to carry around.
EXTRA SEATING- Provides comfortable bench seating with a weight capacity of 440 lbs.; can be easily assembled.","Recycled materials
Contains at least 95% recycled material.
As certified by
",4.3 out of 5 stars,822 ratings,https://www.amazon.com/YITAHOME-Outdoor-Storage-Furniture-Cushions/dp/B08PNPQV9F/ref=sr_1_9?dib=eyJ2IjoiMSJ9.5mSbCwoV1J95cpJAEsyEl4g7IzwapkwwxvIeu5Q2vkkcDR8HPfvGh23GCeoqgCIM5sqt0uF68jvzocmBwSiTrPryhHStUYUR9sjNYRGH3kjBRLcfzr3vNYpSgjBNqhRsUbalJrMxHgVYOVsSv283dB2sfVCZ7Rh6PSX0o3cEreRwHfG9oQ-LoK-pBe4yviGS.yg91vOsJr1wHYc3FkO5uviJigm7ZdMXXt0CTcD5_L3A&dib_tag=se&qid=1727754468&rnid=2941120011&s=hi&sr=1-9&srs=21411242011,B08PNPQV9F,https://www.amazon.com/product-reviews/B08PNPQV9F/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,pam,"Reviewed in the United States on July 8, 2024","Easy to put together, and is a good size for folding chairs and cushions and pillows for outdoor furniture. Sturdy. Would buy again."
"YITAHOME 100 Gallon Large Resin Deck Box Outdoor Storage Boxes for Patio Furniture, Outdoor Cushions, Garden Tools and Pool Supplies-Waterproof,Lockable (Black)",118.86,"EXTRA LARGE SPACE- Our outdoor storage box has a storage capacity of 100 gallons and total dimensions of 47.6""L x 21.2""W x 24.8""H.
HIGHLY DURABLE- Structured with waterproof poly resin that prevents fading and rusting; Will keep your box’s shiny new look for years to come.
VERSATILE STORAGE- Can be used indoors or outdoors to store patio furniture cushions, gardening tools, outdoor supplies, and pool accessories; Lockable lid safely protects your items.
FUNCTIONAL DESIGN- The lid flips open for easy access to your items; Designed with ergonomic side handles so it’s easy to carry around.
EXTRA SEATING- Provides comfortable bench seating with a weight capacity of 440 lbs.; can be easily assembled.","Recycled materials
Contains at least 95% recycled material.
As certified by
",4.3 out of 5 stars,822 ratings,https://www.amazon.com/YITAHOME-Outdoor-Storage-Furniture-Cushions/dp/B08PNPQV9F/ref=sr_1_9?dib=eyJ2IjoiMSJ9.5mSbCwoV1J95cpJAEsyEl4g7IzwapkwwxvIeu5Q2vkkcDR8HPfvGh23GCeoqgCIM5sqt0uF68jvzocmBwSiTrPryhHStUYUR9sjNYRGH3kjBRLcfzr3vNYpSgjBNqhRsUbalJrMxHgVYOVsSv283dB2sfVCZ7Rh6PSX0o3cEreRwHfG9oQ-LoK-pBe4yviGS.yg91vOsJr1wHYc3FkO5uviJigm7ZdMXXt0CTcD5_L3A&dib_tag=se&qid=1727754468&rnid=2941120011&s=hi&sr=1-9&srs=21411242011,B08PNPQV9F,https://www.amazon.com/product-reviews/B08PNPQV9F/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,Christopher Brown,"Reviewed in the United States on September 23, 2023","Super easy to put together, we bought two. Second one took less than two mins to snap together. Lid is a little flimsy as the hinges are new/strong but it's overall a great product"
"YITAHOME 100 Gallon Large Resin Deck Box Outdoor Storage Boxes for Patio Furniture, Outdoor Cushions, Garden Tools and Pool Supplies-Waterproof,Lockable (Black)",118.86,"EXTRA LARGE SPACE- Our outdoor storage box has a storage capacity of 100 gallons and total dimensions of 47.6""L x 21.2""W x 24.8""H.
HIGHLY DURABLE- Structured with waterproof poly resin that prevents fading and rusting; Will keep your box’s shiny new look for years to come.
VERSATILE STORAGE- Can be used indoors or outdoors to store patio furniture cushions, gardening tools, outdoor supplies, and pool accessories; Lockable lid safely protects your items.
FUNCTIONAL DESIGN- The lid flips open for easy access to your items; Designed with ergonomic side handles so it’s easy to carry around.
EXTRA SEATING- Provides comfortable bench seating with a weight capacity of 440 lbs.; can be easily assembled.","Recycled materials
Contains at least 95% recycled material.
As certified by
",4.3 out of 5 stars,822 ratings,https://www.amazon.com/YITAHOME-Outdoor-Storage-Furniture-Cushions/dp/B08PNPQV9F/ref=sr_1_9?dib=eyJ2IjoiMSJ9.5mSbCwoV1J95cpJAEsyEl4g7IzwapkwwxvIeu5Q2vkkcDR8HPfvGh23GCeoqgCIM5sqt0uF68jvzocmBwSiTrPryhHStUYUR9sjNYRGH3kjBRLcfzr3vNYpSgjBNqhRsUbalJrMxHgVYOVsSv283dB2sfVCZ7Rh6PSX0o3cEreRwHfG9oQ-LoK-pBe4yviGS.yg91vOsJr1wHYc3FkO5uviJigm7ZdMXXt0CTcD5_L3A&dib_tag=se&qid=1727754468&rnid=2941120011&s=hi&sr=1-9&srs=21411242011,B08PNPQV9F,https://www.amazon.com/product-reviews/B08PNPQV9F/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,KG,"Reviewed in the United States on October 31, 2022","This deck box is certainly easy to put together. Probable took 15-20 minutes. It’s roomy & seems  fairly sturdy. I’ve not had it long enough o completely confirm how weatherproof it is. We’ve had a couple light rains & the inside has stayed dry. It looks nice & for what I paid, I think it was a good value."
"YITAHOME 100 Gallon Large Resin Deck Box Outdoor Storage Boxes for Patio Furniture, Outdoor Cushions, Garden Tools and Pool Supplies-Waterproof,Lockable (Black)",118.86,"EXTRA LARGE SPACE- Our outdoor storage box has a storage capacity of 100 gallons and total dimensions of 47.6""L x 21.2""W x 24.8""H.
HIGHLY DURABLE- Structured with waterproof poly resin that prevents fading and rusting; Will keep your box’s shiny new look for years to come.
VERSATILE STORAGE- Can be used indoors or outdoors to store patio furniture cushions, gardening tools, outdoor supplies, and pool accessories; Lockable lid safely protects your items.
FUNCTIONAL DESIGN- The lid flips open for easy access to your items; Designed with ergonomic side handles so it’s easy to carry around.
EXTRA SEATING- Provides comfortable bench seating with a weight capacity of 440 lbs.; can be easily assembled.","Recycled materials
Contains at least 95% recycled material.
As certified by
",4.3 out of 5 stars,822 ratings,https://www.amazon.com/YITAHOME-Outdoor-Storage-Furniture-Cushions/dp/B08PNPQV9F/ref=sr_1_9?dib=eyJ2IjoiMSJ9.5mSbCwoV1J95cpJAEsyEl4g7IzwapkwwxvIeu5Q2vkkcDR8HPfvGh23GCeoqgCIM5sqt0uF68jvzocmBwSiTrPryhHStUYUR9sjNYRGH3kjBRLcfzr3vNYpSgjBNqhRsUbalJrMxHgVYOVsSv283dB2sfVCZ7Rh6PSX0o3cEreRwHfG9oQ-LoK-pBe4yviGS.yg91vOsJr1wHYc3FkO5uviJigm7ZdMXXt0CTcD5_L3A&dib_tag=se&qid=1727754468&rnid=2941120011&s=hi&sr=1-9&srs=21411242011,B08PNPQV9F,https://www.amazon.com/product-reviews/B08PNPQV9F/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,Amazon Customer,"Reviewed in the United States on July 10, 2024",Great size to hold all my pillows!
"YITAHOME 100 Gallon Large Resin Deck Box Outdoor Storage Boxes for Patio Furniture, Outdoor Cushions, Garden Tools and Pool Supplies-Waterproof,Lockable (Black)",118.86,"EXTRA LARGE SPACE- Our outdoor storage box has a storage capacity of 100 gallons and total dimensions of 47.6""L x 21.2""W x 24.8""H.
HIGHLY DURABLE- Structured with waterproof poly resin that prevents fading and rusting; Will keep your box’s shiny new look for years to come.
VERSATILE STORAGE- Can be used indoors or outdoors to store patio furniture cushions, gardening tools, outdoor supplies, and pool accessories; Lockable lid safely protects your items.
FUNCTIONAL DESIGN- The lid flips open for easy access to your items; Designed with ergonomic side handles so it’s easy to carry around.
EXTRA SEATING- Provides comfortable bench seating with a weight capacity of 440 lbs.; can be easily assembled.","Recycled materials
Contains at least 95% recycled material.
As certified by
",4.3 out of 5 stars,822 ratings,https://www.amazon.com/YITAHOME-Outdoor-Storage-Furniture-Cushions/dp/B08PNPQV9F/ref=sr_1_9?dib=eyJ2IjoiMSJ9.5mSbCwoV1J95cpJAEsyEl4g7IzwapkwwxvIeu5Q2vkkcDR8HPfvGh23GCeoqgCIM5sqt0uF68jvzocmBwSiTrPryhHStUYUR9sjNYRGH3kjBRLcfzr3vNYpSgjBNqhRsUbalJrMxHgVYOVsSv283dB2sfVCZ7Rh6PSX0o3cEreRwHfG9oQ-LoK-pBe4yviGS.yg91vOsJr1wHYc3FkO5uviJigm7ZdMXXt0CTcD5_L3A&dib_tag=se&qid=1727754468&rnid=2941120011&s=hi&sr=1-9&srs=21411242011,B08PNPQV9F,https://www.amazon.com/product-reviews/B08PNPQV9F/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,M'Lady Pink,"Reviewed in the United States on August 19, 2023","I was dismayed when I realized how difficult this was to assemble. Very difficult to snap the pieces together and to get the lid on required 2 people and extra tools. It is also rather flimsy. But, all that aside, it serves the purpose of keeping my outdoor items dry. But I will let you know after a New York winter."
"YITAHOME 100 Gallon Large Resin Deck Box Outdoor Storage Boxes for Patio Furniture, Outdoor Cushions, Garden Tools and Pool Supplies-Waterproof,Lockable (Black)",118.86,"EXTRA LARGE SPACE- Our outdoor storage box has a storage capacity of 100 gallons and total dimensions of 47.6""L x 21.2""W x 24.8""H.
HIGHLY DURABLE- Structured with waterproof poly resin that prevents fading and rusting; Will keep your box’s shiny new look for years to come.
VERSATILE STORAGE- Can be used indoors or outdoors to store patio furniture cushions, gardening tools, outdoor supplies, and pool accessories; Lockable lid safely protects your items.
FUNCTIONAL DESIGN- The lid flips open for easy access to your items; Designed with ergonomic side handles so it’s easy to carry around.
EXTRA SEATING- Provides comfortable bench seating with a weight capacity of 440 lbs.; can be easily assembled.","Recycled materials
Contains at least 95% recycled material.
As certified by
",4.3 out of 5 stars,822 ratings,https://www.amazon.com/YITAHOME-Outdoor-Storage-Furniture-Cushions/dp/B08PNPQV9F/ref=sr_1_9?dib=eyJ2IjoiMSJ9.5mSbCwoV1J95cpJAEsyEl4g7IzwapkwwxvIeu5Q2vkkcDR8HPfvGh23GCeoqgCIM5sqt0uF68jvzocmBwSiTrPryhHStUYUR9sjNYRGH3kjBRLcfzr3vNYpSgjBNqhRsUbalJrMxHgVYOVsSv283dB2sfVCZ7Rh6PSX0o3cEreRwHfG9oQ-LoK-pBe4yviGS.yg91vOsJr1wHYc3FkO5uviJigm7ZdMXXt0CTcD5_L3A&dib_tag=se&qid=1727754468&rnid=2941120011&s=hi&sr=1-9&srs=21411242011,B08PNPQV9F,https://www.amazon.com/product-reviews/B08PNPQV9F/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,Farzin Maghoul,"Reviewed in the United States on July 10, 2023","The product arrived quickly from YITAHOME, excellent packaging well protected.  Great set of instructions and the assembly went without any problem and quickly.  The external look is perfect and beautiful, very roomy and sturdy.  We haven't had any rain to validate the waterproofness yet!  I highly recommend YITAHOME product for quality and value."
"YITAHOME 100 Gallon Large Resin Deck Box Outdoor Storage Boxes for Patio Furniture, Outdoor Cushions, Garden Tools and Pool Supplies-Waterproof,Lockable (Black)",118.86,"EXTRA LARGE SPACE- Our outdoor storage box has a storage capacity of 100 gallons and total dimensions of 47.6""L x 21.2""W x 24.8""H.
HIGHLY DURABLE- Structured with waterproof poly resin that prevents fading and rusting; Will keep your box’s shiny new look for years to come.
VERSATILE STORAGE- Can be used indoors or outdoors to store patio furniture cushions, gardening tools, outdoor supplies, and pool accessories; Lockable lid safely protects your items.
FUNCTIONAL DESIGN- The lid flips open for easy access to your items; Designed with ergonomic side handles so it’s easy to carry around.
EXTRA SEATING- Provides comfortable bench seating with a weight capacity of 440 lbs.; can be easily assembled.","Recycled materials
Contains at least 95% recycled material.
As certified by
",4.3 out of 5 stars,822 ratings,https://www.amazon.com/YITAHOME-Outdoor-Storage-Furniture-Cushions/dp/B08PNPQV9F/ref=sr_1_9?dib=eyJ2IjoiMSJ9.5mSbCwoV1J95cpJAEsyEl4g7IzwapkwwxvIeu5Q2vkkcDR8HPfvGh23GCeoqgCIM5sqt0uF68jvzocmBwSiTrPryhHStUYUR9sjNYRGH3kjBRLcfzr3vNYpSgjBNqhRsUbalJrMxHgVYOVsSv283dB2sfVCZ7Rh6PSX0o3cEreRwHfG9oQ-LoK-pBe4yviGS.yg91vOsJr1wHYc3FkO5uviJigm7ZdMXXt0CTcD5_L3A&dib_tag=se&qid=1727754468&rnid=2941120011&s=hi&sr=1-9&srs=21411242011,B08PNPQV9F,https://www.amazon.com/product-reviews/B08PNPQV9F/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,James patrician,"Reviewed in the United States on May 5, 2022","The media could not be loaded.
                



Perfect size box to fit all the cushions from my 4 piece patio set. It was all easy to assembly except the lid. There was no way to snap the lid on without using a hammer. Otherwise it was very simple to put together, about 15 minutes. It’s a great size."
"YITAHOME 100 Gallon Large Resin Deck Box Outdoor Storage Boxes for Patio Furniture, Outdoor Cushions, Garden Tools and Pool Supplies-Waterproof,Lockable (Black)",118.86,"EXTRA LARGE SPACE- Our outdoor storage box has a storage capacity of 100 gallons and total dimensions of 47.6""L x 21.2""W x 24.8""H.
HIGHLY DURABLE- Structured with waterproof poly resin that prevents fading and rusting; Will keep your box’s shiny new look for years to come.
VERSATILE STORAGE- Can be used indoors or outdoors to store patio furniture cushions, gardening tools, outdoor supplies, and pool accessories; Lockable lid safely protects your items.
FUNCTIONAL DESIGN- The lid flips open for easy access to your items; Designed with ergonomic side handles so it’s easy to carry around.
EXTRA SEATING- Provides comfortable bench seating with a weight capacity of 440 lbs.; can be easily assembled.","Recycled materials
Contains at least 95% recycled material.
As certified by
",4.3 out of 5 stars,822 ratings,https://www.amazon.com/YITAHOME-Outdoor-Storage-Furniture-Cushions/dp/B08PNPQV9F/ref=sr_1_9?dib=eyJ2IjoiMSJ9.5mSbCwoV1J95cpJAEsyEl4g7IzwapkwwxvIeu5Q2vkkcDR8HPfvGh23GCeoqgCIM5sqt0uF68jvzocmBwSiTrPryhHStUYUR9sjNYRGH3kjBRLcfzr3vNYpSgjBNqhRsUbalJrMxHgVYOVsSv283dB2sfVCZ7Rh6PSX0o3cEreRwHfG9oQ-LoK-pBe4yviGS.yg91vOsJr1wHYc3FkO5uviJigm7ZdMXXt0CTcD5_L3A&dib_tag=se&qid=1727754468&rnid=2941120011&s=hi&sr=1-9&srs=21411242011,B08PNPQV9F,https://www.amazon.com/product-reviews/B08PNPQV9F/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,The Man,"Reviewed in the United States on June 28, 2024","Completely warped, hydraulic arms are garbage. A complete waste of money. All damage done within a week. If you plan on using this anywhere outside, look elsewhere."
"YITAHOME 100 Gallon Large Resin Deck Box Outdoor Storage Boxes for Patio Furniture, Outdoor Cushions, Garden Tools and Pool Supplies-Waterproof,Lockable (Black)",118.86,"EXTRA LARGE SPACE- Our outdoor storage box has a storage capacity of 100 gallons and total dimensions of 47.6""L x 21.2""W x 24.8""H.
HIGHLY DURABLE- Structured with waterproof poly resin that prevents fading and rusting; Will keep your box’s shiny new look for years to come.
VERSATILE STORAGE- Can be used indoors or outdoors to store patio furniture cushions, gardening tools, outdoor supplies, and pool accessories; Lockable lid safely protects your items.
FUNCTIONAL DESIGN- The lid flips open for easy access to your items; Designed with ergonomic side handles so it’s easy to carry around.
EXTRA SEATING- Provides comfortable bench seating with a weight capacity of 440 lbs.; can be easily assembled.","Recycled materials
Contains at least 95% recycled material.
As certified by
",4.3 out of 5 stars,822 ratings,https://www.amazon.com/YITAHOME-Outdoor-Storage-Furniture-Cushions/dp/B08PNPQV9F/ref=sr_1_9?dib=eyJ2IjoiMSJ9.5mSbCwoV1J95cpJAEsyEl4g7IzwapkwwxvIeu5Q2vkkcDR8HPfvGh23GCeoqgCIM5sqt0uF68jvzocmBwSiTrPryhHStUYUR9sjNYRGH3kjBRLcfzr3vNYpSgjBNqhRsUbalJrMxHgVYOVsSv283dB2sfVCZ7Rh6PSX0o3cEreRwHfG9oQ-LoK-pBe4yviGS.yg91vOsJr1wHYc3FkO5uviJigm7ZdMXXt0CTcD5_L3A&dib_tag=se&qid=1727754468&rnid=2941120011&s=hi&sr=1-9&srs=21411242011,B08PNPQV9F,https://www.amazon.com/product-reviews/B08PNPQV9F/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,ashley,"Reviewed in the United States on April 24, 2024",Easy install for 1 person. Sturdy. Decent weather proof. Bought a 2nd like so much
"YITAHOME 100 Gallon Large Resin Deck Box Outdoor Storage Boxes for Patio Furniture, Outdoor Cushions, Garden Tools and Pool Supplies-Waterproof,Lockable (Black)",118.86,"EXTRA LARGE SPACE- Our outdoor storage box has a storage capacity of 100 gallons and total dimensions of 47.6""L x 21.2""W x 24.8""H.
HIGHLY DURABLE- Structured with waterproof poly resin that prevents fading and rusting; Will keep your box’s shiny new look for years to come.
VERSATILE STORAGE- Can be used indoors or outdoors to store patio furniture cushions, gardening tools, outdoor supplies, and pool accessories; Lockable lid safely protects your items.
FUNCTIONAL DESIGN- The lid flips open for easy access to your items; Designed with ergonomic side handles so it’s easy to carry around.
EXTRA SEATING- Provides comfortable bench seating with a weight capacity of 440 lbs.; can be easily assembled.","Recycled materials
Contains at least 95% recycled material.
As certified by
",4.3 out of 5 stars,822 ratings,https://www.amazon.com/YITAHOME-Outdoor-Storage-Furniture-Cushions/dp/B08PNPQV9F/ref=sr_1_9?dib=eyJ2IjoiMSJ9.5mSbCwoV1J95cpJAEsyEl4g7IzwapkwwxvIeu5Q2vkkcDR8HPfvGh23GCeoqgCIM5sqt0uF68jvzocmBwSiTrPryhHStUYUR9sjNYRGH3kjBRLcfzr3vNYpSgjBNqhRsUbalJrMxHgVYOVsSv283dB2sfVCZ7Rh6PSX0o3cEreRwHfG9oQ-LoK-pBe4yviGS.yg91vOsJr1wHYc3FkO5uviJigm7ZdMXXt0CTcD5_L3A&dib_tag=se&qid=1727754468&rnid=2941120011&s=hi&sr=1-9&srs=21411242011,B08PNPQV9F,https://www.amazon.com/product-reviews/B08PNPQV9F/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,Amazon Customer,"Reviewed in the United States on October 19, 2021","I'm not sure why so many people struggled with the assembly. While it wasn't something I was used to, the pieces were labeled and the pictures were easy to follow. I was nervous at first to put any pressure on the pieces to get them into place, but it worked out fine. I'd suggest looking closely at the pictures and making sure you have everything lined up properly before committing, because I'd imagine this would be near impossible to get back apart.For all pieces but the lid, I was able to just gently apply pressure after getting the pieces lined up. For the lid, I simply laid it out like the pictures showed and pressed gently with my foot to lock it into place.At the end of the day, it feels a little flimsy to me and I wish it were sturdier feeling. I do like that the lid holds itself up so that I can easily pack items in and remove them. I ordered a cover to help with the water resistance, because I don't expect that this will be very waterproof.At the end of the day, this box is going to work for me, but I wish I would have paid a little less for what it is (If it had been sturdier so that someone could sit on it, for example - I'd be very happy)."
