name,price,description,sustainability_features,product_features,product_affordances,rating_product,product_page_url,product_id,review_url,author,date,rating_customer,content,BERT_sentiment,GPT_sentiment,GPT_ABSA
Melitta filter bags Natural Brown 1 x 4/40,9.9,Genuine original Melitta Coffee Filters,"Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
","Product Features: [""Genuine"", ""Original"", ""Melitta"", ""Coffee"", ""Filters""]","Product Affordances: [""Filter"", ""Brew"", ""Genuine"", ""Original""]",4.3,https://www.amazon.com/Melitta-filter-bags-Natural-Brown/dp/B0002HOV60/ref=sr_1_3?dib=eyJ2IjoiMSJ9.taaIZiV11cm0VDWeFqDK3dbogMDSlR6LalKjgwVx80KJQIq70z48ZsTlGKR3DG9QsUhFB_3Yk4zajogXEUgTG3EWnXYOckCj-hstyY2btbi5Cl3bHGljOUhkVhuhEL_YCGIiomLBPUJZwY1Lb-VAn_kCNmFuMTCpm5qNAnDLukUKTp9r1rZ0hTuZSG2IzKrK8k9ciqTMapXjCqa5usln36vL_r_p0Lah8Z3Nctb5_nYa11wXoJWbQM4eq9npUn5snkiFwDQtaKNolFRlTwdHjV8Q8WGh1BMOvuhlRhinwGQ.gtt8L06UCr6r3-d2F9ZNj2hweF5tk8eWzUul_8vINnk&dib_tag=se&qid=1727753262&rnid=2941120011&s=hi&sr=1-3&srs=24229290011,B0002HOV60,https://www.amazon.com/product-reviews/B0002HOV60/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,NewBalace lover,"Reviewed in the United States on September 26, 2022",1.0,Do not leak  !!! Recommend !,2,2,"{""General Sustainability"": 0, ""Material: Bio Friendly"": 0, ""Material: Chemical Contents"": 0, ""Material: Recyclability"": 0, ""Material: Waste"": 0, ""Packaging"": 0, ""Environment: Bioenvironment"": 0, ""Environment: Climate"": 0, ""Energy: Consumption"": 0, ""Energy: Renewability"": 0, ""Manufacturing Process: Production"": 0, ""Manufacturing Process: Worker"": 0, ""Manufacturing Process: Supply"": 0, ""User Experience: Price"": 0, ""User Experience: Quality/Performance"": 1, ""User Experience: Safety"": 0}"
Melitta filter bags Natural Brown 1 x 4/40,9.9,Genuine original Melitta Coffee Filters,"Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
","Product Features: [""Genuine"", ""Original"", ""Melitta"", ""Coffee"", ""Filters""]","Product Affordances: [""Filter"", ""Brew"", ""Genuine"", ""Original""]",4.3,https://www.amazon.com/Melitta-filter-bags-Natural-Brown/dp/B0002HOV60/ref=sr_1_3?dib=eyJ2IjoiMSJ9.taaIZiV11cm0VDWeFqDK3dbogMDSlR6LalKjgwVx80KJQIq70z48ZsTlGKR3DG9QsUhFB_3Yk4zajogXEUgTG3EWnXYOckCj-hstyY2btbi5Cl3bHGljOUhkVhuhEL_YCGIiomLBPUJZwY1Lb-VAn_kCNmFuMTCpm5qNAnDLukUKTp9r1rZ0hTuZSG2IzKrK8k9ciqTMapXjCqa5usln36vL_r_p0Lah8Z3Nctb5_nYa11wXoJWbQM4eq9npUn5snkiFwDQtaKNolFRlTwdHjV8Q8WGh1BMOvuhlRhinwGQ.gtt8L06UCr6r3-d2F9ZNj2hweF5tk8eWzUul_8vINnk&dib_tag=se&qid=1727753262&rnid=2941120011&s=hi&sr=1-3&srs=24229290011,B0002HOV60,https://www.amazon.com/product-reviews/B0002HOV60/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,incrediblesolv,"Reviewed in the United Kingdom on September 1, 2024",1.0,Brilliant for use with a single cup filter paper holder.,2,2,"{""General Sustainability"": 0, ""Material: Bio Friendly"": 0, ""Material: Chemical Contents"": 0, ""Material: Recyclability"": 0, ""Material: Waste"": 0, ""Packaging"": 0, ""Environment: Bioenvironment"": 0, ""Environment: Climate"": 0, ""Energy: Consumption"": 0, ""Energy: Renewability"": 0, ""Manufacturing Process: Production"": 0, ""Manufacturing Process: Worker"": 0, ""Manufacturing Process: Supply"": 0, ""User Experience: Price"": 0, ""User Experience: Quality/Performance"": 1, ""User Experience: Safety"": 0}"
Melitta filter bags Natural Brown 1 x 4/40,9.9,Genuine original Melitta Coffee Filters,"Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
","Product Features: [""Genuine"", ""Original"", ""Melitta"", ""Coffee"", ""Filters""]","Product Affordances: [""Filter"", ""Brew"", ""Genuine"", ""Original""]",4.3,https://www.amazon.com/Melitta-filter-bags-Natural-Brown/dp/B0002HOV60/ref=sr_1_3?dib=eyJ2IjoiMSJ9.taaIZiV11cm0VDWeFqDK3dbogMDSlR6LalKjgwVx80KJQIq70z48ZsTlGKR3DG9QsUhFB_3Yk4zajogXEUgTG3EWnXYOckCj-hstyY2btbi5Cl3bHGljOUhkVhuhEL_YCGIiomLBPUJZwY1Lb-VAn_kCNmFuMTCpm5qNAnDLukUKTp9r1rZ0hTuZSG2IzKrK8k9ciqTMapXjCqa5usln36vL_r_p0Lah8Z3Nctb5_nYa11wXoJWbQM4eq9npUn5snkiFwDQtaKNolFRlTwdHjV8Q8WGh1BMOvuhlRhinwGQ.gtt8L06UCr6r3-d2F9ZNj2hweF5tk8eWzUul_8vINnk&dib_tag=se&qid=1727753262&rnid=2941120011&s=hi&sr=1-3&srs=24229290011,B0002HOV60,https://www.amazon.com/product-reviews/B0002HOV60/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Ron.Ardell,"Reviewed in the United Kingdom on January 11, 2020",1.0,"Unlike the other filter type, this one works flawlessly. I can make a full pot of coffee without any danger of an overflow.  Don't waste your money on anything else.",2,2,"{""General Sustainability"": 0, ""Material: Bio Friendly"": 0, ""Material: Chemical Contents"": 0, ""Material: Recyclability"": 0, ""Material: Waste"": 0, ""Packaging"": 0, ""Environment: Bioenvironment"": 0, ""Environment: Climate"": 0, ""Energy: Consumption"": 0, ""Energy: Renewability"": 0, ""Manufacturing Process: Production"": 0, ""Manufacturing Process: Worker"": 0, ""Manufacturing Process: Supply"": 0, ""User Experience: Price"": 0, ""User Experience: Quality/Performance"": 1, ""User Experience: Safety"": 1}"
Melitta filter bags Natural Brown 1 x 4/40,9.9,Genuine original Melitta Coffee Filters,"Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
","Product Features: [""Genuine"", ""Original"", ""Melitta"", ""Coffee"", ""Filters""]","Product Affordances: [""Filter"", ""Brew"", ""Genuine"", ""Original""]",4.3,https://www.amazon.com/Melitta-filter-bags-Natural-Brown/dp/B0002HOV60/ref=sr_1_3?dib=eyJ2IjoiMSJ9.taaIZiV11cm0VDWeFqDK3dbogMDSlR6LalKjgwVx80KJQIq70z48ZsTlGKR3DG9QsUhFB_3Yk4zajogXEUgTG3EWnXYOckCj-hstyY2btbi5Cl3bHGljOUhkVhuhEL_YCGIiomLBPUJZwY1Lb-VAn_kCNmFuMTCpm5qNAnDLukUKTp9r1rZ0hTuZSG2IzKrK8k9ciqTMapXjCqa5usln36vL_r_p0Lah8Z3Nctb5_nYa11wXoJWbQM4eq9npUn5snkiFwDQtaKNolFRlTwdHjV8Q8WGh1BMOvuhlRhinwGQ.gtt8L06UCr6r3-d2F9ZNj2hweF5tk8eWzUul_8vINnk&dib_tag=se&qid=1727753262&rnid=2941120011&s=hi&sr=1-3&srs=24229290011,B0002HOV60,https://www.amazon.com/product-reviews/B0002HOV60/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Renric05,"Reviewed in the United Kingdom on November 4, 2020",1.0,Double pack offer is good and filters work fine in my machine.,1,2,"{""General Sustainability"": 0, ""Material: Bio Friendly"": 0, ""Material: Chemical Contents"": 0, ""Material: Recyclability"": 0, ""Material: Waste"": 0, ""Packaging"": 0, ""Environment: Bioenvironment"": 0, ""Environment: Climate"": 0, ""Energy: Consumption"": 0, ""Energy: Renewability"": 0, ""Manufacturing Process: Production"": 0, ""Manufacturing Process: Worker"": 0, ""Manufacturing Process: Supply"": 0, ""User Experience: Price"": 1, ""User Experience: Quality/Performance"": 1, ""User Experience: Safety"": 0}"
Melitta filter bags Natural Brown 1 x 4/40,9.9,Genuine original Melitta Coffee Filters,"Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
","Product Features: [""Genuine"", ""Original"", ""Melitta"", ""Coffee"", ""Filters""]","Product Affordances: [""Filter"", ""Brew"", ""Genuine"", ""Original""]",4.3,https://www.amazon.com/Melitta-filter-bags-Natural-Brown/dp/B0002HOV60/ref=sr_1_3?dib=eyJ2IjoiMSJ9.taaIZiV11cm0VDWeFqDK3dbogMDSlR6LalKjgwVx80KJQIq70z48ZsTlGKR3DG9QsUhFB_3Yk4zajogXEUgTG3EWnXYOckCj-hstyY2btbi5Cl3bHGljOUhkVhuhEL_YCGIiomLBPUJZwY1Lb-VAn_kCNmFuMTCpm5qNAnDLukUKTp9r1rZ0hTuZSG2IzKrK8k9ciqTMapXjCqa5usln36vL_r_p0Lah8Z3Nctb5_nYa11wXoJWbQM4eq9npUn5snkiFwDQtaKNolFRlTwdHjV8Q8WGh1BMOvuhlRhinwGQ.gtt8L06UCr6r3-d2F9ZNj2hweF5tk8eWzUul_8vINnk&dib_tag=se&qid=1727753262&rnid=2941120011&s=hi&sr=1-3&srs=24229290011,B0002HOV60,https://www.amazon.com/product-reviews/B0002HOV60/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Anru,"Reviewed in the United Kingdom on February 16, 2021",1.0,They work as always. Nothing special.,0,0,"{""General Sustainability"": 0, ""Material: Bio Friendly"": 0, ""Material: Chemical Contents"": 0, ""Material: Recyclability"": 0, ""Material: Waste"": 0, ""Packaging"": 0, ""Environment: Bioenvironment"": 0, ""Environment: Climate"": 0, ""Energy: Consumption"": 0, ""Energy: Renewability"": 0, ""Manufacturing Process: Production"": 0, ""Manufacturing Process: Worker"": 0, ""Manufacturing Process: Supply"": 0, ""User Experience: Price"": 0, ""User Experience: Quality/Performance"": 0, ""User Experience: Safety"": 0}"
Melitta filter bags Natural Brown 1 x 4/40,9.9,Genuine original Melitta Coffee Filters,"Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
","Product Features: [""Genuine"", ""Original"", ""Melitta"", ""Coffee"", ""Filters""]","Product Affordances: [""Filter"", ""Brew"", ""Genuine"", ""Original""]",4.3,https://www.amazon.com/Melitta-filter-bags-Natural-Brown/dp/B0002HOV60/ref=sr_1_3?dib=eyJ2IjoiMSJ9.taaIZiV11cm0VDWeFqDK3dbogMDSlR6LalKjgwVx80KJQIq70z48ZsTlGKR3DG9QsUhFB_3Yk4zajogXEUgTG3EWnXYOckCj-hstyY2btbi5Cl3bHGljOUhkVhuhEL_YCGIiomLBPUJZwY1Lb-VAn_kCNmFuMTCpm5qNAnDLukUKTp9r1rZ0hTuZSG2IzKrK8k9ciqTMapXjCqa5usln36vL_r_p0Lah8Z3Nctb5_nYa11wXoJWbQM4eq9npUn5snkiFwDQtaKNolFRlTwdHjV8Q8WGh1BMOvuhlRhinwGQ.gtt8L06UCr6r3-d2F9ZNj2hweF5tk8eWzUul_8vINnk&dib_tag=se&qid=1727753262&rnid=2941120011&s=hi&sr=1-3&srs=24229290011,B0002HOV60,https://www.amazon.com/product-reviews/B0002HOV60/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Gy.O.,"Reviewed in the United Kingdom on February 5, 2018",1.0,"A bit overpriced for what they are, but every shop seemed to be out of stock on the island. Coffee must be had, thus they were ordered.Good quality.",1,1,"{""General Sustainability"": 0, ""Material: Bio Friendly"": 0, ""Material: Chemical Contents"": 0, ""Material: Recyclability"": 0, ""Material: Waste"": 0, ""Packaging"": 0, ""Environment: Bioenvironment"": 0, ""Environment: Climate"": 0, ""Energy: Consumption"": 0, ""Energy: Renewability"": 0, ""Manufacturing Process: Production"": 0, ""Manufacturing Process: Worker"": 0, ""Manufacturing Process: Supply"": 0, ""User Experience: Price"": -1, ""User Experience: Quality/Performance"": 1, ""User Experience: Safety"": 0}"
Melitta filter bags Natural Brown 1 x 4/40,9.9,Genuine original Melitta Coffee Filters,"Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
","Product Features: [""Genuine"", ""Original"", ""Melitta"", ""Coffee"", ""Filters""]","Product Affordances: [""Filter"", ""Brew"", ""Genuine"", ""Original""]",4.3,https://www.amazon.com/Melitta-filter-bags-Natural-Brown/dp/B0002HOV60/ref=sr_1_3?dib=eyJ2IjoiMSJ9.taaIZiV11cm0VDWeFqDK3dbogMDSlR6LalKjgwVx80KJQIq70z48ZsTlGKR3DG9QsUhFB_3Yk4zajogXEUgTG3EWnXYOckCj-hstyY2btbi5Cl3bHGljOUhkVhuhEL_YCGIiomLBPUJZwY1Lb-VAn_kCNmFuMTCpm5qNAnDLukUKTp9r1rZ0hTuZSG2IzKrK8k9ciqTMapXjCqa5usln36vL_r_p0Lah8Z3Nctb5_nYa11wXoJWbQM4eq9npUn5snkiFwDQtaKNolFRlTwdHjV8Q8WGh1BMOvuhlRhinwGQ.gtt8L06UCr6r3-d2F9ZNj2hweF5tk8eWzUul_8vINnk&dib_tag=se&qid=1727753262&rnid=2941120011&s=hi&sr=1-3&srs=24229290011,B0002HOV60,https://www.amazon.com/product-reviews/B0002HOV60/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Amazon Customer,"Reviewed in the United Kingdom on March 25, 2020",1.0,To make coffee the best way.,2,1,"{""General Sustainability"": 0, ""Material: Bio Friendly"": 0, ""Material: Chemical Contents"": 0, ""Material: Recyclability"": 0, ""Material: Waste"": 0, ""Packaging"": 0, ""Environment: Bioenvironment"": 0, ""Environment: Climate"": 0, ""Energy: Consumption"": 0, ""Energy: Renewability"": 0, ""Manufacturing Process: Production"": 0, ""Manufacturing Process: Worker"": 0, ""Manufacturing Process: Supply"": 0, ""User Experience: Price"": 0, ""User Experience: Quality/Performance"": 0, ""User Experience: Safety"": 0}"
Melitta filter bags Natural Brown 1 x 4/40,9.9,Genuine original Melitta Coffee Filters,"Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
","Product Features: [""Genuine"", ""Original"", ""Melitta"", ""Coffee"", ""Filters""]","Product Affordances: [""Filter"", ""Brew"", ""Genuine"", ""Original""]",4.3,https://www.amazon.com/Melitta-filter-bags-Natural-Brown/dp/B0002HOV60/ref=sr_1_3?dib=eyJ2IjoiMSJ9.taaIZiV11cm0VDWeFqDK3dbogMDSlR6LalKjgwVx80KJQIq70z48ZsTlGKR3DG9QsUhFB_3Yk4zajogXEUgTG3EWnXYOckCj-hstyY2btbi5Cl3bHGljOUhkVhuhEL_YCGIiomLBPUJZwY1Lb-VAn_kCNmFuMTCpm5qNAnDLukUKTp9r1rZ0hTuZSG2IzKrK8k9ciqTMapXjCqa5usln36vL_r_p0Lah8Z3Nctb5_nYa11wXoJWbQM4eq9npUn5snkiFwDQtaKNolFRlTwdHjV8Q8WGh1BMOvuhlRhinwGQ.gtt8L06UCr6r3-d2F9ZNj2hweF5tk8eWzUul_8vINnk&dib_tag=se&qid=1727753262&rnid=2941120011&s=hi&sr=1-3&srs=24229290011,B0002HOV60,https://www.amazon.com/product-reviews/B0002HOV60/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Kimmie,"Reviewed in the United Kingdom on February 27, 2020",1.0,Excellent highly recommend,2,2,"{""General Sustainability"": 0, ""Material: Bio Friendly"": 0, ""Material: Chemical Contents"": 0, ""Material: Recyclability"": 0, ""Material: Waste"": 0, ""Packaging"": 0, ""Environment: Bioenvironment"": 0, ""Environment: Climate"": 0, ""Energy: Consumption"": 0, ""Energy: Renewability"": 0, ""Manufacturing Process: Production"": 0, ""Manufacturing Process: Worker"": 0, ""Manufacturing Process: Supply"": 0, ""User Experience: Price"": 0, ""User Experience: Quality/Performance"": 1, ""User Experience: Safety"": 0}"
Melitta filter bags Natural Brown 1 x 4/40,9.9,Genuine original Melitta Coffee Filters,"Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
","Product Features: [""Genuine"", ""Original"", ""Melitta"", ""Coffee"", ""Filters""]","Product Affordances: [""Filter"", ""Brew"", ""Genuine"", ""Original""]",4.3,https://www.amazon.com/Melitta-filter-bags-Natural-Brown/dp/B0002HOV60/ref=sr_1_3?dib=eyJ2IjoiMSJ9.taaIZiV11cm0VDWeFqDK3dbogMDSlR6LalKjgwVx80KJQIq70z48ZsTlGKR3DG9QsUhFB_3Yk4zajogXEUgTG3EWnXYOckCj-hstyY2btbi5Cl3bHGljOUhkVhuhEL_YCGIiomLBPUJZwY1Lb-VAn_kCNmFuMTCpm5qNAnDLukUKTp9r1rZ0hTuZSG2IzKrK8k9ciqTMapXjCqa5usln36vL_r_p0Lah8Z3Nctb5_nYa11wXoJWbQM4eq9npUn5snkiFwDQtaKNolFRlTwdHjV8Q8WGh1BMOvuhlRhinwGQ.gtt8L06UCr6r3-d2F9ZNj2hweF5tk8eWzUul_8vINnk&dib_tag=se&qid=1727753262&rnid=2941120011&s=hi&sr=1-3&srs=24229290011,B0002HOV60,https://www.amazon.com/product-reviews/B0002HOV60/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Amazon Customer,"Reviewed in the United Kingdom on December 19, 2019",1.0,Ok,0,1,"{""General Sustainability"": 0, ""Material: Bio Friendly"": 0, ""Material: Chemical Contents"": 0, ""Material: Recyclability"": 0, ""Material: Waste"": 0, ""Packaging"": 0, ""Environment: Bioenvironment"": 0, ""Environment: Climate"": 0, ""Energy: Consumption"": 0, ""Energy: Renewability"": 0, ""Manufacturing Process: Production"": 0, ""Manufacturing Process: Worker"": 0, ""Manufacturing Process: Supply"": 0, ""User Experience: Price"": 0, ""User Experience: Quality/Performance"": 0, ""User Experience: Safety"": 0}"
Melitta filter bags Natural Brown 1 x 4/40,9.9,Genuine original Melitta Coffee Filters,"Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
","Product Features: [""Genuine"", ""Original"", ""Melitta"", ""Coffee"", ""Filters""]","Product Affordances: [""Filter"", ""Brew"", ""Genuine"", ""Original""]",4.3,https://www.amazon.com/Melitta-filter-bags-Natural-Brown/dp/B0002HOV60/ref=sr_1_3?dib=eyJ2IjoiMSJ9.taaIZiV11cm0VDWeFqDK3dbogMDSlR6LalKjgwVx80KJQIq70z48ZsTlGKR3DG9QsUhFB_3Yk4zajogXEUgTG3EWnXYOckCj-hstyY2btbi5Cl3bHGljOUhkVhuhEL_YCGIiomLBPUJZwY1Lb-VAn_kCNmFuMTCpm5qNAnDLukUKTp9r1rZ0hTuZSG2IzKrK8k9ciqTMapXjCqa5usln36vL_r_p0Lah8Z3Nctb5_nYa11wXoJWbQM4eq9npUn5snkiFwDQtaKNolFRlTwdHjV8Q8WGh1BMOvuhlRhinwGQ.gtt8L06UCr6r3-d2F9ZNj2hweF5tk8eWzUul_8vINnk&dib_tag=se&qid=1727753262&rnid=2941120011&s=hi&sr=1-3&srs=24229290011,B0002HOV60,https://www.amazon.com/product-reviews/B0002HOV60/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,mrmelody,"Reviewed in the United Kingdom on October 29, 2018",1.0,Do their usual good job,1,1,"{""General Sustainability"": 0, ""Material: Bio Friendly"": 0, ""Material: Chemical Contents"": 0, ""Material: Recyclability"": 0, ""Material: Waste"": 0, ""Packaging"": 0, ""Environment: Bioenvironment"": 0, ""Environment: Climate"": 0, ""Energy: Consumption"": 0, ""Energy: Renewability"": 0, ""Manufacturing Process: Production"": 0, ""Manufacturing Process: Worker"": 0, ""Manufacturing Process: Supply"": 0, ""User Experience: Price"": 0, ""User Experience: Quality/Performance"": 1, ""User Experience: Safety"": 0}"
